bucket,url,final_url,status,redirect_chain,title,canonical,canonical_self,robots_meta,is_noindex,og_url,og_url_matches_canonical,jsonld_blocks,has_product,has_breadcrumb,has_organization,has_itemlist,word_count,issues
sitemap,https://pzm.ae/product/prod-mo4quy7k-s0x0ml/,https://pzm.ae/product/prod-mo4quy7k-s0x0ml/,200,https://pzm.ae/product/prod-mo4quy7k-s0x0ml/ [200],Nothing 2A 12GB / 256GB Black | PZM Computers &amp; Phones,https://pzm.ae/product/prod-mo4quy7k-s0x0ml/,True,"index, follow",False,https://pzm.ae/product/prod-mo4quy7k-s0x0ml/,True,2,True,True,False,False,144,
sitemap,https://pzm.ae/product/prod-mo4qvizj-w7unz0/,https://pzm.ae/product/prod-mo4qvizj-w7unz0/,200,https://pzm.ae/product/prod-mo4qvizj-w7unz0/ [200],Samsung DG502 Flat 32&quot; 32 inch / 120Hz / FHD / DP+HDMI Black | PZM Computers &amp; Phones,https://pzm.ae/product/prod-mo4qvizj-w7unz0/,True,"index, follow",False,https://pzm.ae/product/prod-mo4qvizj-w7unz0/,True,2,True,True,False,False,198,
sitemap,https://pzm.ae/product/prod-mnnz7crj-1msd5r/,https://pzm.ae/product/prod-mnnz7crj-1msd5r/,200,https://pzm.ae/product/prod-mnnz7crj-1msd5r/ [200],Samsung Galaxy A73 5G 128GB / 8GB RAM Good Condition | PZM Computers &amp; Phones,https://pzm.ae/product/prod-mnnz7crj-1msd5r/,True,"index, follow",False,https://pzm.ae/product/prod-mnnz7crj-1msd5r/,True,2,True,True,False,False,216,
sitemap,https://pzm.ae/product/prod-mo4qvh2q-9ivjgv/,https://pzm.ae/product/prod-mo4qvh2q-9ivjgv/,200,https://pzm.ae/product/prod-mo4qvh2q-9ivjgv/ [200],Intel Xeon Desktop Xeon / 24GB / HDD 1TB Black | PZM Computers &amp; Phones,https://pzm.ae/product/prod-mo4qvh2q-9ivjgv/,True,"index, follow",False,https://pzm.ae/product/prod-mo4qvh2q-9ivjgv/,True,2,True,True,False,False,173,
sitemap,https://pzm.ae/product/prod-mo4qvdlf-1a1g5l/,https://pzm.ae/product/prod-mo4qvdlf-1a1g5l/,200,https://pzm.ae/product/prod-mo4qvdlf-1a1g5l/ [200],HP i7 8th i7 8th / 8GB / 256GB Silver | PZM Computers &amp; Phones,https://pzm.ae/product/prod-mo4qvdlf-1a1g5l/,True,"index, follow",False,https://pzm.ae/product/prod-mo4qvdlf-1a1g5l/,True,2,True,True,False,False,171,
sitemap,https://pzm.ae/product/prod-mo4qv3ta-tpelta/,https://pzm.ae/product/prod-mo4qv3ta-tpelta/,200,https://pzm.ae/product/prod-mo4qv3ta-tpelta/ [200],MacBook Air 2013 4GB / 256GB Silver | PZM Computers &amp; Phones,https://pzm.ae/product/prod-mo4qv3ta-tpelta/,True,"index, follow",False,https://pzm.ae/product/prod-mo4qv3ta-tpelta/,True,2,True,True,False,False,147,
sitemap,https://pzm.ae/product/prod-mnnyll1d-42xb7j/,https://pzm.ae/product/prod-mnnyll1d-42xb7j/,200,https://pzm.ae/product/prod-mnnyll1d-42xb7j/ [200],iPad 9th Gen 64GB Grey | PZM Computers &amp; Phones,https://pzm.ae/product/prod-mnnyll1d-42xb7j/,True,"index, follow",False,https://pzm.ae/product/prod-mnnyll1d-42xb7j/,True,2,True,True,False,False,173,
sitemap,https://pzm.ae/product/prod-mnnz7nhe-sbagxe/,https://pzm.ae/product/prod-mnnz7nhe-sbagxe/,200,https://pzm.ae/product/prod-mnnz7nhe-sbagxe/ [200],Samsung ViewFinity S7 32&quot; 4K Flat Open Box | PZM Computers &amp; Phones,https://pzm.ae/product/prod-mnnz7nhe-sbagxe/,True,"index, follow",False,https://pzm.ae/product/prod-mnnz7nhe-sbagxe/,True,2,True,True,False,False,221,
sitemap,https://pzm.ae/product/prod-mo4quwkd-tbeqbh/,https://pzm.ae/product/prod-mo4quwkd-tbeqbh/,200,https://pzm.ae/product/prod-mo4quwkd-tbeqbh/ [200],Samsung A56 8GB / 128GB Black | PZM Computers &amp; Phones,https://pzm.ae/product/prod-mo4quwkd-tbeqbh/,True,"index, follow",False,https://pzm.ae/product/prod-mo4quwkd-tbeqbh/,True,2,True,True,False,False,144,
sitemap,https://pzm.ae/product/prod-mo4qu2la-ng0cwp/,https://pzm.ae/product/prod-mo4qu2la-ng0cwp/,200,https://pzm.ae/product/prod-mo4qu2la-ng0cwp/ [200],Samsung Galaxy A36 5G 128GB / 6GB RAM Lavender | PZM Computers &amp; Phones,https://pzm.ae/product/prod-mo4qu2la-ng0cwp/,True,"index, follow",False,https://pzm.ae/product/prod-mo4qu2la-ng0cwp/,True,2,True,True,False,False,205,
sitemap,https://pzm.ae/product/prod-mo4qu27n-k24acc/,https://pzm.ae/product/prod-mo4qu27n-k24acc/,200,https://pzm.ae/product/prod-mo4qu27n-k24acc/ [200],Samsung Galaxy A36 5G 128GB / 6GB RAM White | PZM Computers &amp; Phones,https://pzm.ae/product/prod-mo4qu27n-k24acc/,True,"index, follow",False,https://pzm.ae/product/prod-mo4qu27n-k24acc/,True,2,True,True,False,False,205,
sitemap,https://pzm.ae/product/prod-mnnz7h04-2f73ci/,https://pzm.ae/product/prod-mnnz7h04-2f73ci/,200,https://pzm.ae/product/prod-mnnz7h04-2f73ci/ [200],Dell Inspiron 15 7000 Gaming i7 7th / 8GB / 512GB / GTX 1050 Ti Good Condition | PZM Computers &amp; Phones,https://pzm.ae/product/prod-mnnz7h04-2f73ci/,True,"index, follow",False,https://pzm.ae/product/prod-mnnz7h04-2f73ci/,True,2,True,True,False,False,299,
sitemap,https://pzm.ae/product/prod-mo4qu1n0-1vrmx9/,https://pzm.ae/product/prod-mo4qu1n0-1vrmx9/,200,https://pzm.ae/product/prod-mo4qu1n0-1vrmx9/ [200],Samsung Galaxy A36 5G 128GB / 6GB RAM Light Blue | PZM Computers &amp; Phones,https://pzm.ae/product/prod-mo4qu1n0-1vrmx9/,True,"index, follow",False,https://pzm.ae/product/prod-mo4qu1n0-1vrmx9/,True,2,True,True,False,False,214,
sitemap,https://pzm.ae/product/prod-mo4qv5w2-u43t77/,https://pzm.ae/product/prod-mo4qv5w2-u43t77/,200,https://pzm.ae/product/prod-mo4qv5w2-u43t77/ [200],Lenovo i3 8130u i3 8130u / 12GB / 480GB Grey | PZM Computers &amp; Phones,https://pzm.ae/product/prod-mo4qv5w2-u43t77/,True,"index, follow",False,https://pzm.ae/product/prod-mo4qv5w2-u43t77/,True,2,True,True,False,False,171,
sitemap,https://pzm.ae/product/prod-mo4qu15p-hpx8sd/,https://pzm.ae/product/prod-mo4qu15p-hpx8sd/,200,https://pzm.ae/product/prod-mo4qu15p-hpx8sd/ [200],Samsung Galaxy A36 5G 128GB / 6GB RAM Black | PZM Computers &amp; Phones,https://pzm.ae/product/prod-mo4qu15p-hpx8sd/,True,"index, follow",False,https://pzm.ae/product/prod-mo4qu15p-hpx8sd/,True,2,True,True,False,False,205,
sitemap,https://pzm.ae/product/prod-mo4qv9nk-q15ybg/,https://pzm.ae/product/prod-mo4qv9nk-q15ybg/,200,https://pzm.ae/product/prod-mo4qv9nk-q15ybg/ [200],Microsoft i5 6th i5 6th / 4GB / 128GB Silver | PZM Computers &amp; Phones,https://pzm.ae/product/prod-mo4qv9nk-q15ybg/,True,"index, follow",False,https://pzm.ae/product/prod-mo4qv9nk-q15ybg/,True,2,True,True,False,False,171,
sitemap,https://pzm.ae/product/prod-mnnz7b8r-fzll92/,https://pzm.ae/product/prod-mnnz7b8r-fzll92/,200,https://pzm.ae/product/prod-mnnz7b8r-fzll92/ [200],iPhone 12 Mini 64GB Rose White | PZM Computers &amp; Phones,https://pzm.ae/product/prod-mnnz7b8r-fzll92/,True,"index, follow",False,https://pzm.ae/product/prod-mnnz7b8r-fzll92/,True,2,True,True,False,False,196,
sitemap,https://pzm.ae/product/prod-mnnyleed-ndwdbb/,https://pzm.ae/product/prod-mnnyleed-ndwdbb/,200,https://pzm.ae/product/prod-mnnyleed-ndwdbb/ [200],Nintendo Switch | PZM Computers &amp; Phones,https://pzm.ae/product/prod-mnnyleed-ndwdbb/,True,"index, follow",False,https://pzm.ae/product/prod-mnnyleed-ndwdbb/,True,2,True,True,False,False,143,
sitemap,https://pzm.ae/product/prod-mo4qv46y-vxbax8/,https://pzm.ae/product/prod-mo4qv46y-vxbax8/,200,https://pzm.ae/product/prod-mo4qv46y-vxbax8/ [200],MacBook Pro Intel i5 8GB / 256GB Silver | PZM Computers &amp; Phones,https://pzm.ae/product/prod-mo4qv46y-vxbax8/,True,"index, follow",False,https://pzm.ae/product/prod-mo4qv46y-vxbax8/,True,2,True,True,False,False,155,
sitemap,https://pzm.ae/product/prod-mo4qvase-hi2d6y/,https://pzm.ae/product/prod-mo4qvase-hi2d6y/,200,https://pzm.ae/product/prod-mo4qvase-hi2d6y/ [200],ASUS 16&quot; i7 7th i7 7th / 16GB / SSD 128GB + HDD 1TB Black | PZM Computers &amp; Phones,https://pzm.ae/product/prod-mo4qvase-hi2d6y/,True,"index, follow",False,https://pzm.ae/product/prod-mo4qvase-hi2d6y/,True,2,True,True,False,False,211,
sitemap,https://pzm.ae/product/prod-mo4qv3dl-mmdmco/,https://pzm.ae/product/prod-mo4qv3dl-mmdmco/,200,https://pzm.ae/product/prod-mo4qv3dl-mmdmco/ [200],MacBook Pro 2016 8GB / 256GB Silver | PZM Computers &amp; Phones,https://pzm.ae/product/prod-mo4qv3dl-mmdmco/,True,"index, follow",False,https://pzm.ae/product/prod-mo4qv3dl-mmdmco/,True,2,True,True,False,False,147,
sitemap,https://pzm.ae/product/prod-mo4qv2ju-n0vpeb/,https://pzm.ae/product/prod-mo4qv2ju-n0vpeb/,200,https://pzm.ae/product/prod-mo4qv2ju-n0vpeb/ [200],MacBook Pro 8GB / 256GB Silver | PZM Computers &amp; Phones,https://pzm.ae/product/prod-mo4qv2ju-n0vpeb/,True,"index, follow",False,https://pzm.ae/product/prod-mo4qv2ju-n0vpeb/,True,2,True,True,False,False,139,
sitemap,https://pzm.ae/product/prod-mo4qvcwq-jlzxcj/,https://pzm.ae/product/prod-mo4qvcwq-jlzxcj/,200,https://pzm.ae/product/prod-mo4qvcwq-jlzxcj/ [200],ASUS VivoBook i3 13th i3 13th / 8GB / 128GB Black | PZM Computers &amp; Phones,https://pzm.ae/product/prod-mo4qvcwq-jlzxcj/,True,"index, follow",False,https://pzm.ae/product/prod-mo4qvcwq-jlzxcj/,True,2,True,True,False,False,179,
sitemap,https://pzm.ae/product/prod-mo4qvfus-x7ceke/,https://pzm.ae/product/prod-mo4qvfus-x7ceke/,200,https://pzm.ae/product/prod-mo4qvfus-x7ceke/ [200],Dell i3 10th Touch 360 i3 10th / 8GB / 256GB / Touch 360 Silver | PZM Computers &amp; Phones,https://pzm.ae/product/prod-mo4qvfus-x7ceke/,True,"index, follow",False,https://pzm.ae/product/prod-mo4qvfus-x7ceke/,True,2,True,True,False,False,211,
sitemap,https://pzm.ae/product/prod-mo4qvc46-64zokb/,https://pzm.ae/product/prod-mo4qvc46-64zokb/,200,https://pzm.ae/product/prod-mo4qvc46-64zokb/ [200],ASUS AMD Ryzen 3 Ryzen 3 3250U / 8GB / 256GB Silver | PZM Computers &amp; Phones,https://pzm.ae/product/prod-mo4qvc46-64zokb/,True,"index, follow",False,https://pzm.ae/product/prod-mo4qvc46-64zokb/,True,2,True,True,False,False,187,
sitemap,https://pzm.ae/product/prod-mo4qvejo-grr2tp/,https://pzm.ae/product/prod-mo4qvejo-grr2tp/,200,https://pzm.ae/product/prod-mo4qvejo-grr2tp/ [200],Dell Latitude 5400 i7 8th / 16GB / 480GB Black | PZM Computers &amp; Phones,https://pzm.ae/product/prod-mo4qvejo-grr2tp/,True,"index, follow",False,https://pzm.ae/product/prod-mo4qvejo-grr2tp/,True,2,True,True,False,False,171,
sitemap,https://pzm.ae/product/prod-mo4qvfeh-a1fu1o/,https://pzm.ae/product/prod-mo4qvfeh-a1fu1o/,200,https://pzm.ae/product/prod-mo4qvfeh-a1fu1o/ [200],Dell i5 8th Touch 360 i5 8th / 8GB / 256GB / Touch 360 Silver | PZM Computers &amp; Phones,https://pzm.ae/product/prod-mo4qvfeh-a1fu1o/,True,"index, follow",False,https://pzm.ae/product/prod-mo4qvfeh-a1fu1o/,True,2,True,True,False,False,211,
sitemap,https://pzm.ae/product/prod-mo4quujo-8f7u32/,https://pzm.ae/product/prod-mo4quujo-8f7u32/,200,https://pzm.ae/product/prod-mo4quujo-8f7u32/ [200],iPhone 13 128GB Red | PZM Computers &amp; Phones,https://pzm.ae/product/prod-mo4quujo-8f7u32/,True,"index, follow",False,https://pzm.ae/product/prod-mo4quujo-8f7u32/,True,2,True,True,False,False,137,
sitemap,https://pzm.ae/product/prod-mo4qv87d-9dxvi0/,https://pzm.ae/product/prod-mo4qv87d-9dxvi0/,200,https://pzm.ae/product/prod-mo4qv87d-9dxvi0/ [200],Lenovo i5 12th i5 12th / 8GB / 480GB Grey | PZM Computers &amp; Phones,https://pzm.ae/product/prod-mo4qv87d-9dxvi0/,True,"index, follow",False,https://pzm.ae/product/prod-mo4qv87d-9dxvi0/,True,2,True,True,False,False,171,
sitemap,https://pzm.ae/product/prod-mo4qvdzf-zk7y19/,https://pzm.ae/product/prod-mo4qvdzf-zk7y19/,200,https://pzm.ae/product/prod-mo4qvdzf-zk7y19/ [200],HP i3 12th i3 12th / 8GB / 480GB Silver | PZM Computers &amp; Phones,https://pzm.ae/product/prod-mo4qvdzf-zk7y19/,True,"index, follow",False,https://pzm.ae/product/prod-mo4qvdzf-zk7y19/,True,2,True,True,False,False,171,
sitemap,https://pzm.ae/product/prod-mo4quv3l-4vqs9i/,https://pzm.ae/product/prod-mo4quv3l-4vqs9i/,200,https://pzm.ae/product/prod-mo4quv3l-4vqs9i/ [200],iPhone XS Max 512GB Gold | PZM Computers &amp; Phones,https://pzm.ae/product/prod-mo4quv3l-4vqs9i/,True,"index, follow",False,https://pzm.ae/product/prod-mo4quv3l-4vqs9i/,True,2,True,True,False,False,145,
sitemap,https://pzm.ae/product/prod-mnnyljke-go92k4/,https://pzm.ae/product/prod-mnnyljke-go92k4/,200,https://pzm.ae/product/prod-mnnyljke-go92k4/ [200],Lenovo ThinkBook i5 13th / 8GB / 256GB | PZM Computers &amp; Phones,https://pzm.ae/product/prod-mnnyljke-go92k4/,True,"index, follow",False,https://pzm.ae/product/prod-mnnyljke-go92k4/,True,2,True,True,False,False,204,
sitemap,https://pzm.ae/product/prod-mo4qu0lz-2vjsc1/,https://pzm.ae/product/prod-mo4qu0lz-2vjsc1/,200,https://pzm.ae/product/prod-mo4qu0lz-2vjsc1/ [200],Samsung Galaxy A56 5G 128GB / 8GB RAM Lavender | PZM Computers &amp; Phones,https://pzm.ae/product/prod-mo4qu0lz-2vjsc1/,True,"index, follow",False,https://pzm.ae/product/prod-mo4qu0lz-2vjsc1/,True,2,True,True,False,False,169,
sitemap,https://pzm.ae/product/prod-mo4qtzwv-6l7kb9/,https://pzm.ae/product/prod-mo4qtzwv-6l7kb9/,200,https://pzm.ae/product/prod-mo4qtzwv-6l7kb9/ [200],Samsung Galaxy A56 5G 128GB / 8GB RAM White | PZM Computers &amp; Phones,https://pzm.ae/product/prod-mo4qtzwv-6l7kb9/,True,"index, follow",False,https://pzm.ae/product/prod-mo4qtzwv-6l7kb9/,True,2,True,True,False,False,169,
sitemap,https://pzm.ae/product/prod-mo4qtzd9-r42rfy/,https://pzm.ae/product/prod-mo4qtzd9-r42rfy/,200,https://pzm.ae/product/prod-mo4qtzd9-r42rfy/ [200],Samsung Galaxy A56 5G 128GB / 8GB RAM Blue | PZM Computers &amp; Phones,https://pzm.ae/product/prod-mo4qtzd9-r42rfy/,True,"index, follow",False,https://pzm.ae/product/prod-mo4qtzd9-r42rfy/,True,2,True,True,False,False,169,
sitemap,https://pzm.ae/product/prod-mo4qtyy3-6ur2l6/,https://pzm.ae/product/prod-mo4qtyy3-6ur2l6/,200,https://pzm.ae/product/prod-mo4qtyy3-6ur2l6/ [200],Samsung Galaxy A56 5G 128GB / 8GB RAM Graphite | PZM Computers &amp; Phones,https://pzm.ae/product/prod-mo4qtyy3-6ur2l6/,True,"index, follow",False,https://pzm.ae/product/prod-mo4qtyy3-6ur2l6/,True,2,True,True,False,False,169,
sitemap,https://pzm.ae/product/prod-mntdtmvl-r1h6rv/,https://pzm.ae/product/prod-mntdtmvl-r1h6rv/,200,https://pzm.ae/product/prod-mntdtmvl-r1h6rv/ [200],iPad 11 128GB Wi-Fi Yellow | PZM Computers &amp; Phones,https://pzm.ae/product/prod-mntdtmvl-r1h6rv/,True,"index, follow",False,https://pzm.ae/product/prod-mntdtmvl-r1h6rv/,True,2,True,True,False,False,135,
sitemap,https://pzm.ae/product/prod-mntdtk5y-ds0h7f/,https://pzm.ae/product/prod-mntdtk5y-ds0h7f/,200,https://pzm.ae/product/prod-mntdtk5y-ds0h7f/ [200],iPad 11 128GB Wi-Fi Pink | PZM Computers &amp; Phones,https://pzm.ae/product/prod-mntdtk5y-ds0h7f/,True,"index, follow",False,https://pzm.ae/product/prod-mntdtk5y-ds0h7f/,True,2,True,True,False,False,135,
sitemap,https://pzm.ae/product/prod-mntdtlgo-ipk06q/,https://pzm.ae/product/prod-mntdtlgo-ipk06q/,200,https://pzm.ae/product/prod-mntdtlgo-ipk06q/ [200],iPad 11 128GB Wi-Fi Silver | PZM Computers &amp; Phones,https://pzm.ae/product/prod-mntdtlgo-ipk06q/,True,"index, follow",False,https://pzm.ae/product/prod-mntdtlgo-ipk06q/,True,2,True,True,False,False,135,
sitemap,https://pzm.ae/product/prod-mntdtiic-z89l6o/,https://pzm.ae/product/prod-mntdtiic-z89l6o/,200,https://pzm.ae/product/prod-mntdtiic-z89l6o/ [200],iPad 11 128GB Wi-Fi Blue | PZM Computers &amp; Phones,https://pzm.ae/product/prod-mntdtiic-z89l6o/,True,"index, follow",False,https://pzm.ae/product/prod-mntdtiic-z89l6o/,True,2,True,True,False,False,135,
sitemap,https://pzm.ae/product/prod-mo4qv7jh-h9nvne/,https://pzm.ae/product/prod-mo4qv7jh-h9nvne/,200,https://pzm.ae/product/prod-mo4qv7jh-h9nvne/ [200],Lenovo Core i5 11th i5 11th / 8GB / 480GB Grey | PZM Computers &amp; Phones,https://pzm.ae/product/prod-mo4qv7jh-h9nvne/,True,"index, follow",False,https://pzm.ae/product/prod-mo4qv7jh-h9nvne/,True,2,True,True,False,False,179,
sitemap,https://pzm.ae/product/prod-mo4qvcig-un88fd/,https://pzm.ae/product/prod-mo4qvcig-un88fd/,200,https://pzm.ae/product/prod-mo4qvcig-un88fd/ [200],ASUS VivoBook i5 12th i5 12th / 16GB / 512GB Black | PZM Computers &amp; Phones,https://pzm.ae/product/prod-mo4qvcig-un88fd/,True,"index, follow",False,https://pzm.ae/product/prod-mo4qvcig-un88fd/,True,2,True,True,False,False,179,
sitemap,https://pzm.ae/product/prod-mo4qutp7-a5ocz9/,https://pzm.ae/product/prod-mo4qutp7-a5ocz9/,200,https://pzm.ae/product/prod-mo4qutp7-a5ocz9/ [200],iPhone 14 Pro 128GB Black | PZM Computers &amp; Phones,https://pzm.ae/product/prod-mo4qutp7-a5ocz9/,True,"index, follow",False,https://pzm.ae/product/prod-mo4qutp7-a5ocz9/,True,2,True,True,False,False,145,
sitemap,https://pzm.ae/product/prod-mo4qv6o0-kurbru/,https://pzm.ae/product/prod-mo4qv6o0-kurbru/,200,https://pzm.ae/product/prod-mo4qv6o0-kurbru/ [200],Lenovo i7 8550u Touch i7 8550u / 8GB / 256GB / Touch Grey | PZM Computers &amp; Phones,https://pzm.ae/product/prod-mo4qv6o0-kurbru/,True,"index, follow",False,https://pzm.ae/product/prod-mo4qv6o0-kurbru/,True,2,True,True,False,False,195,
sitemap,https://pzm.ae/product/prod-mnnz7j6x-ps3zhi/,https://pzm.ae/product/prod-mnnz7j6x-ps3zhi/,200,https://pzm.ae/product/prod-mnnz7j6x-ps3zhi/ [200],HP Laptop i7 12th / 16GB / 1TB Good Condition | PZM Computers &amp; Phones,https://pzm.ae/product/prod-mnnz7j6x-ps3zhi/,True,"index, follow",False,https://pzm.ae/product/prod-mnnz7j6x-ps3zhi/,True,2,True,True,False,False,213,
sitemap,https://pzm.ae/product/prod-mo4qusjn-ixzug8/,https://pzm.ae/product/prod-mo4qusjn-ixzug8/,200,https://pzm.ae/product/prod-mo4qusjn-ixzug8/ [200],iPhone 16e 128GB White | PZM Computers &amp; Phones,https://pzm.ae/product/prod-mo4qusjn-ixzug8/,True,"index, follow",False,https://pzm.ae/product/prod-mo4qusjn-ixzug8/,True,2,True,True,False,False,180,
sitemap,https://pzm.ae/product/prod-mntdtpu8-m2te56/,https://pzm.ae/product/prod-mntdtpu8-m2te56/,200,https://pzm.ae/product/prod-mntdtpu8-m2te56/ [200],iPad 11 256GB Wi-Fi Pink | PZM Computers &amp; Phones,https://pzm.ae/product/prod-mntdtpu8-m2te56/,True,"index, follow",False,https://pzm.ae/product/prod-mntdtpu8-m2te56/,True,2,True,True,False,False,135,
sitemap,https://pzm.ae/product/prod-mntdtr87-jjomrn/,https://pzm.ae/product/prod-mntdtr87-jjomrn/,200,https://pzm.ae/product/prod-mntdtr87-jjomrn/ [200],iPad 11 256GB Wi-Fi Silver | PZM Computers &amp; Phones,https://pzm.ae/product/prod-mntdtr87-jjomrn/,True,"index, follow",False,https://pzm.ae/product/prod-mntdtr87-jjomrn/,True,2,True,True,False,False,135,
sitemap,https://pzm.ae/product/prod-mntdto2u-4p3089/,https://pzm.ae/product/prod-mntdto2u-4p3089/,200,https://pzm.ae/product/prod-mntdto2u-4p3089/ [200],iPad 11 256GB Wi-Fi Blue | PZM Computers &amp; Phones,https://pzm.ae/product/prod-mntdto2u-4p3089/,True,"index, follow",False,https://pzm.ae/product/prod-mntdto2u-4p3089/,True,2,True,True,False,False,135,
sitemap,https://pzm.ae/product/prod-mo4quu5q-738u4c/,https://pzm.ae/product/prod-mo4quu5q-738u4c/,200,https://pzm.ae/product/prod-mo4quu5q-738u4c/ [200],iPhone 13 Pro 256GB Gold | PZM Computers &amp; Phones,https://pzm.ae/product/prod-mo4quu5q-738u4c/,True,"index, follow",False,https://pzm.ae/product/prod-mo4quu5q-738u4c/,True,2,True,True,False,False,145,
sitemap,https://pzm.ae/product/prod-mnnz79rn-hqlaav/,https://pzm.ae/product/prod-mnnz79rn-hqlaav/,200,https://pzm.ae/product/prod-mnnz79rn-hqlaav/ [200],iPhone 13 Pro Max 256GB Blue | PZM Computers &amp; Phones,https://pzm.ae/product/prod-mnnz79rn-hqlaav/,True,"index, follow",False,https://pzm.ae/product/prod-mnnz79rn-hqlaav/,True,2,True,True,False,False,195,
sitemap,https://pzm.ae/product/prod-mo4qurxf-2xeuzd/,https://pzm.ae/product/prod-mo4qurxf-2xeuzd/,200,https://pzm.ae/product/prod-mo4qurxf-2xeuzd/ [200],iPhone 16 128GB Blue | PZM Computers &amp; Phones,https://pzm.ae/product/prod-mo4qurxf-2xeuzd/,True,"index, follow",False,https://pzm.ae/product/prod-mo4qurxf-2xeuzd/,True,2,True,True,False,False,137,
sitemap,https://pzm.ae/product/prod-mntdttrw-hp71ny/,https://pzm.ae/product/prod-mntdttrw-hp71ny/,200,https://pzm.ae/product/prod-mntdttrw-hp71ny/ [200],iPad Air 11-inch M3 128GB Wi-Fi Purple | PZM Computers &amp; Phones,https://pzm.ae/product/prod-mntdttrw-hp71ny/,True,"index, follow",False,https://pzm.ae/product/prod-mntdttrw-hp71ny/,True,2,True,True,False,False,151,
sitemap,https://pzm.ae/product/prod-mnnz7ini-ebpaz7/,https://pzm.ae/product/prod-mnnz7ini-ebpaz7/,200,https://pzm.ae/product/prod-mnnz7ini-ebpaz7/ [200],MacBook Air M1 2020 8GB / 256GB Good Condition | PZM Computers &amp; Phones,https://pzm.ae/product/prod-mnnz7ini-ebpaz7/,True,"index, follow",False,https://pzm.ae/product/prod-mnnz7ini-ebpaz7/,True,2,True,True,False,False,214,
sitemap,https://pzm.ae/product/prod-mnnylj55-ahu1yf/,https://pzm.ae/product/prod-mnnylj55-ahu1yf/,200,https://pzm.ae/product/prod-mnnylj55-ahu1yf/ [200],MacBook Air M2 2022 8GB / 256GB Good Condition | PZM Computers &amp; Phones,https://pzm.ae/product/prod-mnnylj55-ahu1yf/,True,"index, follow",False,https://pzm.ae/product/prod-mnnylj55-ahu1yf/,True,2,True,True,False,False,214,
sitemap,https://pzm.ae/product/prod-mnnyleu0-e6x4n1/,https://pzm.ae/product/prod-mnnyleu0-e6x4n1/,200,https://pzm.ae/product/prod-mnnyleu0-e6x4n1/ [200],PS5 Digital Edition 1TB White | PZM Computers &amp; Phones,https://pzm.ae/product/prod-mnnyleu0-e6x4n1/,True,"index, follow",False,https://pzm.ae/product/prod-mnnyleu0-e6x4n1/,True,2,True,True,False,False,186,
sitemap,https://pzm.ae/product/prod-mntdtv37-wdwlqw/,https://pzm.ae/product/prod-mntdtv37-wdwlqw/,200,https://pzm.ae/product/prod-mntdtv37-wdwlqw/ [200],iPad Air 11-inch M3 128GB Wi-Fi Space Gray | PZM Computers &amp; Phones,https://pzm.ae/product/prod-mntdtv37-wdwlqw/,True,"index, follow",False,https://pzm.ae/product/prod-mntdtv37-wdwlqw/,True,2,True,True,False,False,160,
sitemap,https://pzm.ae/product/prod-mo4qu7vw-p79g80/,https://pzm.ae/product/prod-mo4qu7vw-p79g80/,200,https://pzm.ae/product/prod-mo4qu7vw-p79g80/ [200],PS5 Disk Edition 1TB White | PZM Computers &amp; Phones,https://pzm.ae/product/prod-mo4qu7vw-p79g80/,True,"index, follow",False,https://pzm.ae/product/prod-mo4qu7vw-p79g80/,True,2,True,True,False,False,165,
sitemap,https://pzm.ae/product/prod-mo4qv5i4-3emol9/,https://pzm.ae/product/prod-mo4qv5i4-3emol9/,200,https://pzm.ae/product/prod-mo4qv5i4-3emol9/ [200],Lenovo i7 13th i7 13th / 16GB / 480GB Grey | PZM Computers &amp; Phones,https://pzm.ae/product/prod-mo4qv5i4-3emol9/,True,"index, follow",False,https://pzm.ae/product/prod-mo4qv5i4-3emol9/,True,2,True,True,False,False,171,
sitemap,https://pzm.ae/product/prod-mnnz785s-i7iu13/,https://pzm.ae/product/prod-mnnz785s-i7iu13/,200,https://pzm.ae/product/prod-mnnz785s-i7iu13/ [200],iPhone 14 Pro 512GB Black | PZM Computers &amp; Phones,https://pzm.ae/product/prod-mnnz785s-i7iu13/,True,"index, follow",False,https://pzm.ae/product/prod-mnnz785s-i7iu13/,True,2,True,True,False,False,187,
sitemap,https://pzm.ae/product/prod-mntdtsg5-hahmqe/,https://pzm.ae/product/prod-mntdtsg5-hahmqe/,200,https://pzm.ae/product/prod-mntdtsg5-hahmqe/ [200],iPad Air 11-inch M3 128GB Wi-Fi Blue | PZM Computers &amp; Phones,https://pzm.ae/product/prod-mntdtsg5-hahmqe/,True,"index, follow",False,https://pzm.ae/product/prod-mntdtsg5-hahmqe/,True,2,True,True,False,False,151,
sitemap,https://pzm.ae/product/prod-mntdtxpv-r1ffjs/,https://pzm.ae/product/prod-mntdtxpv-r1ffjs/,200,https://pzm.ae/product/prod-mntdtxpv-r1ffjs/ [200],iPad Air 11-inch M3 256GB Wi-Fi Space Gray | PZM Computers &amp; Phones,https://pzm.ae/product/prod-mntdtxpv-r1ffjs/,True,"index, follow",False,https://pzm.ae/product/prod-mntdtxpv-r1ffjs/,True,2,True,True,False,False,160,
